0	1.382584e+00	9.345803e-01	5.853786e-01	2.534470e-01	5.096706e-02	-3.426951e-02	-5.923281e-02	-6.031059e-02	-5.404580e-02	-4.662962e-02	-3.995590e-02	-3.444819e-02	-3.010184e-02	-2.679673e-02	-2.438185e-02	-2.270238e-02	-2.161243e-02	-2.098212e-02	-2.070066e-02	-2.067660e-02	-2.083631e-02	-2.112159e-02	-2.148709e-02	-2.189784e-02	-2.232715e-02	-2.275476e-02	-2.316541e-02	-2.354772e-02	-2.389331e-02	-2.419611e-02	-2.445181e-02	-2.465753e-02	-2.481148e-02	-2.491272e-02	-2.496102e-02	-2.495667e-02	-2.490042e-02	-2.479335e-02	-2.463684e-02	-2.443248e-02	-2.418202e-02	-2.388739e-02	-2.355057e-02	-2.317366e-02	-2.275880e-02	-2.230814e-02	-2.182388e-02	-2.130819e-02	-2.076327e-02	-2.019126e-02	-1.959428e-02	-1.897443e-02	-1.833375e-02	-1.767423e-02	-1.699782e-02	-1.630639e-02	-1.560177e-02	-1.488571e-02	-1.415989e-02	-1.342596e-02	-1.268545e-02	-1.193984e-02	-1.119056e-02	-1.043895e-02	-9.686268e-03	-8.933724e-03	-8.182448e-03	-7.433502e-03	-6.687882e-03	-5.946516e-03	-5.210268e-03	-4.479937e-03	-3.756263e-03	-3.039923e-03	-2.331540e-03	-1.631676e-03	-9.408449e-04	-2.595049e-04	4.119332e-04	1.073106e-03	1.723694e-03	2.363421e-03	2.992051e-03	3.609386e-03	4.215261e-03	4.809547e-03	5.392146e-03	5.962988e-03	6.522031e-03	7.069256e-03	7.604671e-03	8.128300e-03	8.640192e-03	9.140410e-03	9.629035e-03	1.010616e-02	1.057190e-02	1.102637e-02	1.146970e-02	1.190204e-02	1.232353e-02
1	-3.876753e+00	-2.850445e+00	-1.597996e+00	-1.008247e+00	-6.883424e-01	-4.835889e-01	-3.432914e-01	-2.470606e-01	-1.824226e-01	-1.395834e-01	-1.110130e-01	-9.147614e-02	-7.762572e-02	-6.741556e-02	-5.960863e-02	-5.344843e-02	-4.846045e-02	-4.433704e-02	-4.087129e-02	-3.791870e-02	-3.537476e-02	-3.316142e-02	-3.121885e-02	-2.950021e-02	-2.796819e-02	-2.659277e-02	-2.534953e-02	-2.421849e-02	-2.318327e-02	-2.223035e-02	-2.134857e-02	-2.052868e-02	-1.976301e-02	-1.904520e-02	-1.836992e-02	-1.773275e-02	-1.712995e-02	-1.655840e-02	-1.601546e-02	-1.549887e-02	-1.500672e-02	-1.453735e-02	-1.408935e-02	-1.366146e-02	-1.325260e-02	-1.286180e-02	-1.248818e-02	-1.213098e-02	-1.178948e-02	-1.146303e-02	-1.115103e-02	-1.085292e-02	-1.056817e-02	-1.029629e-02	-1.003680e-02	-9.789262e-03	-9.553231e-03	-9.328297e-03	-9.114057e-03	-8.910122e-03	-8.716116e-03	-8.531672e-03	-8.356434e-03	-8.190055e-03	-8.032197e-03	-7.882532e-03	-7.740739e-03	-7.606506e-03	-7.479529e-03	-7.359512e-03	-7.246168e-03	-7.139216e-03	-7.038385e-03	-6.943411e-03	-6.854037e-03	-6.770016e-03	-6.691106e-03	-6.617074e-03	-6.547696e-03	-6.482752e-03	-6.422033e-03	-6.365334e-03	-6.312460e-03	-6.263221e-03	-6.217435e-03	-6.174927e-03	-6.135527e-03	-6.099072e-03	-6.065407e-03	-6.034381e-03	-6.005850e-03	-5.979675e-03	-5.955724e-03	-5.933868e-03	-5.913986e-03	-5.895960e-03	-5.879678e-03	-5.865033e-03	-5.851922e-03	-5.840246e-03	-5.829911e-03
2	1.388797e+00	4.994491e-01	1.758733e-01	1.204842e-01	1.328973e-01	1.350400e-01	1.155653e-01	8.623432e-02	5.720282e-02	3.274058e-02	1.362444e-02	-7.476527e-04	-1.132642e-02	-1.901395e-02	-2.454768e-02	-2.849285e-02	-3.126964e-02	-3.318608e-02	-3.446696e-02	-3.527642e-02	-3.573490e-02	-3.593124e-02	-3.593149e-02	-3.578509e-02	-3.552932e-02	-3.519249e-02	-3.479626e-02	-3.435723e-02	-3.388823e-02	-3.339919e-02	-3.289782e-02	-3.239006e-02	-3.188054e-02	-3.137281e-02	-3.086959e-02	-3.037292e-02	-2.988432e-02	-2.940489e-02	-2.893539e-02	-2.847632e-02	-2.802796e-02	-2.759042e-02	-2.716370e-02	-2.674767e-02	-2.634215e-02	-2.594688e-02	-2.556159e-02	-2.518594e-02	-2.481960e-02	-2.446224e-02	-2.411349e-02	-2.377302e-02	-2.344048e-02	-2.311556e-02	-2.279791e-02	-2.248725e-02	-2.218328e-02	-2.188572e-02	-2.159431e-02	-2.130880e-02	-2.102895e-02	-2.075456e-02	-2.048541e-02	-2.022131e-02	-1.996209e-02	-1.970757e-02	-1.945759e-02	-1.921203e-02	-1.897073e-02	-1.873357e-02	-1.850044e-02	-1.827122e-02	-1.804581e-02	-1.782412e-02	-1.760605e-02	-1.739152e-02	-1.718046e-02	-1.697279e-02	-1.676843e-02	-1.656733e-02	-1.636942e-02	-1.617464e-02	-1.598293e-02	-1.579425e-02	-1.560853e-02	-1.542573e-02	-1.524580e-02	-1.506869e-02	-1.489435e-02	-1.472276e-02	-1.455385e-02	-1.438759e-02	-1.422394e-02	-1.406285e-02	-1.390429e-02	-1.374821e-02	-1.359459e-02	-1.344337e-02	-1.329452e-02	-1.314800e-02	-1.300378e-02
3	2.949092e+00	1.797051e+00	9.481950e-01	4.880577e-01	2.770670e-01	1.809554e-01	1.308980e-01	9.976037e-02	7.770584e-02	6.089545e-02	4.761474e-02	3.697057e-02	2.840783e-02	2.152218e-02	1.598963e-02	1.154150e-02	7.954977e-03	5.047928e-03	2.674176e-03	7.184747e-04	-9.086340e-04	-2.275724e-03	-3.434875e-03	-4.425418e-03	-5.277011e-03	-6.012083e-03	-6.647732e-03	-7.197167e-03	-7.670776e-03	-8.076921e-03	-8.422499e-03	-8.713348e-03	-8.954534e-03	-9.150542e-03	-9.305418e-03	-9.422853e-03	-9.506252e-03	-9.558768e-03	-9.583336e-03	-9.582689e-03	-9.559372e-03	-9.515757e-03	-9.454043e-03	-9.376274e-03	-9.284339e-03	-9.179983e-03	-9.064813e-03	-8.940307e-03	-8.807817e-03	-8.668583e-03	-8.523733e-03	-8.374295e-03	-8.221204e-03	-8.065305e-03	-7.907362e-03	-7.748064e-03	-7.588031e-03	-7.427818e-03	-7.267920e-03	-7.108780e-03	-6.950791e-03	-6.794298e-03	-6.639607e-03	-6.486986e-03	-6.336665e-03	-6.188846e-03	-6.043701e-03	-5.901375e-03	-5.761989e-03	-5.625644e-03	-5.492419e-03	-5.362379e-03	-5.235568e-03	-5.112021e-03	-4.991755e-03	-4.874779e-03	-4.761090e-03	-4.650675e-03	-4.543516e-03	-4.439583e-03	-4.338843e-03	-4.241257e-03	-4.146779e-03	-4.055361e-03	-3.966950e-03	-3.881491e-03	-3.798926e-03	-3.719193e-03	-3.642231e-03	-3.567977e-03	-3.496365e-03	-3.427332e-03	-3.360810e-03	-3.296734e-03	-3.235038e-03	-3.175657e-03	-3.118526e-03	-3.063580e-03	-3.010754e-03	-2.959987e-03	-2.911215e-03
4	5.331155e-01	1.601442e+00	1.428244e+00	1.083188e+00	8.123097e-01	6.174433e-01	4.795771e-01	3.820809e-01	3.104715e-01	2.518474e-01	1.971564e-01	1.413480e-01	8.254923e-02	2.186428e-02	-3.676294e-02	-8.795379e-02	-1.277251e-01	-1.555410e-01	-1.737124e-01	-1.853670e-01	-1.930584e-01	-1.984516e-01	-2.025207e-01	-2.058126e-01	-2.086331e-01	-2.111557e-01	-2.134813e-01	-2.156696e-01	-2.177564e-01	-2.197630e-01	-2.217021e-01	-2.235810e-01	-2.254032e-01	-2.271702e-01	-2.288821e-01	-2.305381e-01	-2.321373e-01	-2.336781e-01	-2.351593e-01	-2.365796e-01	-2.379380e-01	-2.392335e-01	-2.404655e-01	-2.416337e-01	-2.427379e-01	-2.437781e-01	-2.447547e-01	-2.456683e-01	-2.465195e-01	-2.473092e-01	-2.480385e-01	-2.487086e-01	-2.493206e-01	-2.498760e-01	-2.503762e-01	-2.508227e-01	-2.512172e-01	-2.515611e-01	-2.518560e-01	-2.521037e-01	-2.523055e-01	-2.524633e-01	-2.525784e-01	-2.526524e-01	-2.526868e-01	-2.526830e-01	-2.526424e-01	-2.525664e-01	-2.524561e-01	-2.523129e-01	-2.521378e-01	-2.519319e-01	-2.516963e-01	-2.514318e-01	-2.511393e-01	-2.508197e-01	-2.504735e-01	-2.501015e-01	-2.497042e-01	-2.492822e-01	-2.488358e-01	-2.483655e-01	-2.478715e-01	-2.473540e-01	-2.468132e-01	-2.462493e-01	-2.456623e-01	-2.450521e-01	-2.444187e-01	-2.437621e-01	-2.430820e-01	-2.423783e-01	-2.416507e-01	-2.408990e-01	-2.401229e-01	-2.393220e-01	-2.384960e-01	-2.376446e-01	-2.367674e-01	-2.358641e-01	-2.349341e-01
5	8.238682e-01	7.548979e-01	2.868788e-01	2.317037e-01	3.518404e-01	4.725119e-01	5.614825e-01	6.246849e-01	6.709540e-01	7.065463e-01	7.352975e-01	7.594197e-01	7.801623e-01	7.982446e-01	8.141088e-01	8.280566e-01	8.403190e-01	8.510896e-01	8.605389e-01	8.688210e-01	8.760751e-01	8.824266e-01	8.879879e-01	8.928583e-01	8.971257e-01	9.008668e-01	9.041485e-01	9.070290e-01	9.095587e-01	9.117812e-01	9.137342e-01	9.154504e-01	9.169580e-01	9.182816e-01	9.194427e-01	9.204597e-01	9.213489e-01	9.221246e-01	9.227993e-01	9.233841e-01	9.238886e-01	9.243215e-01	9.246904e-01	9.250023e-01	9.252632e-01	9.254785e-01	9.256532e-01	9.257917e-01	9.258979e-01	9.259754e-01	9.260273e-01	9.260567e-01	9.260661e-01	9.260580e-01	9.260344e-01	9.259973e-01	9.259485e-01	9.258896e-01	9.258221e-01	9.257472e-01	9.256661e-01	9.255799e-01	9.254895e-01	9.253959e-01	9.252999e-01	9.252021e-01	9.251031e-01	9.250036e-01	9.249041e-01	9.248049e-01	9.247067e-01	9.246096e-01	9.245140e-01	9.244202e-01	9.243285e-01	9.242390e-01	9.241521e-01	9.240677e-01	9.239862e-01	9.239076e-01	9.238320e-01	9.237595e-01	9.236902e-01	9.236242e-01	9.235615e-01	9.235021e-01	9.234460e-01	9.233934e-01	9.233442e-01	9.232984e-01	9.232560e-01	9.232171e-01	9.231815e-01	9.231494e-01	9.231206e-01	9.230952e-01	9.230731e-01	9.230544e-01	9.230389e-01	9.230267e-01	9.230178e-01
6	-7.395586e-01	-1.897491e-02	4.976473e-01	7.079519e-01	7.786282e-01	8.192654e-01	8.589096e-01	8.943377e-01	9.172687e-01	9.277328e-01	9.312325e-01	9.321234e-01	9.324563e-01	9.329695e-01	9.338484e-01	9.350747e-01	9.365679e-01	9.382384e-01	9.400066e-01	9.418081e-01	9.435933e-01	9.453262e-01	9.469816e-01	9.485433e-01	9.500015e-01	9.513519e-01	9.525936e-01	9.537285e-01	9.547604e-01	9.556942e-01	9.565354e-01	9.572901e-01	9.579642e-01	9.585636e-01	9.590940e-01	9.595609e-01	9.599692e-01	9.603237e-01	9.606288e-01	9.608884e-01	9.611063e-01	9.612858e-01	9.614299e-01	9.615416e-01	9.616234e-01	9.616777e-01	9.617065e-01	9.617119e-01	9.616957e-01	9.616596e-01	9.616051e-01	9.615335e-01	9.614463e-01	9.613447e-01	9.612297e-01	9.611023e-01	9.609637e-01	9.608146e-01	9.606559e-01	9.604884e-01	9.603128e-01	9.601298e-01	9.599402e-01	9.597444e-01	9.595430e-01	9.593366e-01	9.591257e-01	9.589108e-01	9.586922e-01	9.584705e-01	9.582460e-01	9.580190e-01	9.577900e-01	9.575593e-01	9.573272e-01	9.570939e-01	9.568597e-01	9.566250e-01	9.563898e-01	9.561546e-01	9.559194e-01	9.556845e-01	9.554501e-01	9.552163e-01	9.549833e-01	9.547513e-01	9.545204e-01	9.542907e-01	9.540624e-01	9.538355e-01	9.536102e-01	9.533866e-01	9.531648e-01	9.529449e-01	9.527268e-01	9.525108e-01	9.522969e-01	9.520851e-01	9.518754e-01	9.516680e-01	9.514629e-01
7	-1.292050e+00	6.210116e-01	1.311542e+00	1.478956e+00	1.560952e+00	1.626097e+00	1.675397e+00	1.711933e+00	1.740042e+00	1.762692e+00	1.781537e+00	1.797469e+00	1.811011e+00	1.822522e+00	1.832282e+00	1.840532e+00	1.847483e+00	1.853326e+00	1.858229e+00	1.862337e+00	1.865778e+00	1.868660e+00	1.871077e+00	1.873106e+00	1.874814e+00	1.876255e+00	1.877475e+00	1.878513e+00	1.879400e+00	1.880161e+00	1.880819e+00	1.881390e+00	1.881891e+00	1.882333e+00	1.882725e+00	1.883076e+00	1.883394e+00	1.883683e+00	1.883949e+00	1.884195e+00	1.884425e+00	1.884641e+00	1.884846e+00	1.885043e+00	1.885232e+00	1.885415e+00	1.885594e+00	1.885769e+00	1.885942e+00	1.886113e+00	1.886283e+00	1.886452e+00	1.886621e+00	1.886790e+00	1.886960e+00	1.887131e+00	1.887303e+00	1.887476e+00	1.887651e+00	1.887827e+00	1.888006e+00	1.888185e+00	1.888367e+00	1.888550e+00	1.888735e+00	1.888922e+00	1.889111e+00	1.889301e+00	1.889493e+00	1.889686e+00	1.889881e+00	1.890077e+00	1.890275e+00	1.890474e+00	1.890674e+00	1.890875e+00	1.891077e+00	1.891281e+00	1.891485e+00	1.891689e+00	1.891895e+00	1.892101e+00	1.892308e+00	1.892515e+00	1.892722e+00	1.892930e+00	1.893138e+00	1.893347e+00	1.893555e+00	1.893763e+00	1.893972e+00	1.894180e+00	1.894388e+00	1.894596e+00	1.894804e+00	1.895012e+00	1.895219e+00	1.895426e+00	1.895632e+00	1.895838e+00	1.896044e+00
8	-4.102054e-01	-7.650216e-01	-7.883705e-01	-6.894035e-01	-5.790152e-01	-4.671672e-01	-3.634952e-01	-2.772943e-01	-2.102535e-01	-1.594680e-01	-1.211208e-01	-9.193349e-02	-6.942526e-02	-5.180238e-02	-3.778569e-02	-2.646294e-02	-1.717917e-02	-9.459402e-03	-2.955211e-03	2.592178e-03	7.377342e-03	1.154839e-02	1.521941e-02	1.847927e-02	2.139799e-02	2.403125e-02	2.642381e-02	2.861192e-02	3.062523e-02	3.248816e-02	3.422097e-02	3.584057e-02	3.736119e-02	3.879486e-02	4.015177e-02	4.144063e-02	4.266891e-02	4.384301e-02	4.496845e-02	4.605001e-02	4.709181e-02	4.809741e-02	4.906993e-02	5.001204e-02	5.092607e-02	5.181404e-02	5.267769e-02	5.351853e-02	5.433787e-02	5.513682e-02	5.591636e-02	5.667732e-02	5.742040e-02	5.814623e-02	5.885533e-02	5.954814e-02	6.022506e-02	6.088641e-02	6.153249e-02	6.216353e-02	6.277976e-02	6.338137e-02	6.396853e-02	6.454140e-02	6.510012e-02	6.564483e-02	6.617566e-02	6.669273e-02	6.719617e-02	6.768610e-02	6.816265e-02	6.862595e-02	6.907612e-02	6.951330e-02	6.993763e-02	7.034925e-02	7.074830e-02	7.113493e-02	7.150930e-02	7.187156e-02	7.222187e-02	7.256040e-02	7.288731e-02	7.320278e-02	7.350697e-02	7.380005e-02	7.408221e-02	7.435361e-02	7.461444e-02	7.486486e-02	7.510506e-02	7.533521e-02	7.555548e-02	7.576606e-02	7.596711e-02	7.615881e-02	7.634131e-02	7.651481e-02	7.667945e-02	7.683540e-02	7.698282e-02
9	5.796263e-01	-1.026006e-01	-5.100496e-01	-5.987524e-01	-6.393421e-01	-6.871407e-01	-7.367083e-01	-7.799432e-01	-8.143112e-01	-8.407236e-01	-8.609846e-01	-8.767111e-01	-8.891168e-01	-8.990667e-01	-9.071712e-01	-9.138631e-01	-9.194538e-01	-9.241708e-01	-9.281834e-01	-9.316196e-01	-9.345778e-01	-9.371351e-01	-9.393522e-01	-9.412782e-01	-9.429529e-01	-9.444091e-01	-9.456742e-01	-9.467713e-01	-9.477202e-01	-9.485378e-01	-9.492391e-01	-9.498371e-01	-9.503433e-01	-9.507679e-01	-9.511201e-01	-9.514083e-01	-9.516397e-01	-9.518211e-01	-9.519585e-01	-9.520574e-01	-9.521226e-01	-9.521587e-01	-9.521696e-01	-9.521590e-01	-9.521300e-01	-9.520856e-01	-9.520284e-01	-9.519606e-01	-9.518844e-01	-9.518017e-01	-9.517139e-01	-9.516226e-01	-9.515291e-01	-9.514343e-01	-9.513394e-01	-9.512452e-01	-9.511523e-01	-9.510614e-01	-9.509731e-01	-9.508877e-01	-9.508058e-01	-9.507275e-01	-9.506532e-01	-9.505830e-01	-9.505171e-01	-9.504557e-01	-9.503988e-01	-9.503465e-01	-9.502989e-01	-9.502559e-01	-9.502175e-01	-9.501837e-01	-9.501546e-01	-9.501299e-01	-9.501097e-01	-9.500940e-01	-9.500826e-01	-9.500754e-01	-9.500725e-01	-9.500736e-01	-9.500788e-01	-9.500879e-01	-9.501008e-01	-9.501175e-01	-9.501379e-01	-9.501618e-01	-9.501892e-01	-9.502200e-01	-9.502541e-01	-9.502915e-01	-9.503319e-01	-9.503755e-01	-9.504220e-01	-9.504714e-01	-9.505236e-01	-9.505785e-01	-9.506360e-01	-9.506962e-01	-9.507588e-01	-9.508239e-01	-9.508913e-01
