613	34.977161
614	30.427113
615	29.719649
616	29.226331
617	23.951606
618	20.773675
619	29.715724
620	23.739932
621	29.364521
622	31.266664
623	25.120818
624	32.470584
625	33.252675
626	22.014768
627	21.937586
628	22.292083
629	20.953568
630	26.712915
631	23.161934
632	27.787301
633	28.350891
634	35.977502
635	33.825563
636	29.423455
637	30.720373
638	31.300294
639	33.060897
640	40.967233
641	31.892149
642	31.425486
643	26.597950
644	33.473600
645	32.000555
646	32.526673
647	35.019932
648	37.891288
649	32.805951
650	31.993338
651	35.337054
652	35.448116
653	31.430149
654	34.976086
655	42.943524
656	43.341724
657	38.477241
658	35.352680
659	36.779511
660	37.195569
661	34.120473
662	33.699827
663	29.990784
664	36.180397
665	31.570083
666	35.060439
667	28.184686
668	27.285452
669	27.807866
670	27.668122
671	23.807900
672	26.314308
673	29.944659
674	26.520646
675	30.077701
676	41.127060
677	33.148959
678	29.938126
679	30.130573
680	27.944791
681	32.934567
682	35.111369
683	28.135122
684	29.995293
685	37.897435
686	36.573237
687	28.396208
688	28.351061
689	24.789451
690	23.829101
691	31.150293
692	34.882898
693	39.124549
694	35.515876
695	21.156134
696	25.248934
697	26.333121
698	18.602472
699	25.860456
700	28.277334
701	39.785725
702	34.368284
703	31.357784
704	21.743790
705	20.654592
706	23.006827
707	28.104714
708	26.569730
709	24.778526
710	36.020911
711	37.123022
712	40.485050
713	38.174680
714	39.105654
715	37.189585
716	37.327705
717	34.245112
718	22.670342
719	27.636029
720	23.584715
721	20.889210
722	24.704743
723	27.742114
724	33.056778
725	32.706867
726	25.640218
727	26.074994
728	32.438873
729	39.590854
730	35.723851
731	33.930821
732	29.041607
733	30.167214
734	39.134621
735	38.900187
736	41.253225
737	38.548313
738	37.689637
739	43.175967
740	33.623207
741	35.565741
742	40.450954
743	38.844474
744	32.776681
745	33.500332
746	29.795059
747	28.395800
748	29.074047
749	26.188756
750	23.580124
751	21.098645
752	21.955691
753	28.427904
754	32.159949
755	27.533624
756	24.956631
757	25.528254
758	25.105017
759	28.833352
760	29.166305
761	26.492522
762	28.304484
763	30.413199
764	31.233070
765	28.899008
766	19.288678
767	32.839667
768	34.804546
769	30.101014
770	33.814086
771	35.571646
772	31.934233
773	37.140270
774	32.312678
775	30.875915
776	28.553898
777	32.399036
778	31.456430
779	30.481168
780	31.521537
781	32.815150
782	29.605427
783	27.762723
784	29.334707
785	28.987183
786	33.236681
787	38.898935
788	30.328083
789	30.601440
790	32.149906
791	31.217821
792	36.476553
793	34.986745
794	28.613195
795	29.070084
796	29.737779
797	29.176935
798	34.097884
799	36.496187
800	34.236211
801	35.511776
802	32.624262
803	28.137125
804	23.524737
805	27.791095
806	25.349194
807	24.930544
808	27.628766
809	27.765646
810	23.532963
811	27.391254
812	30.689260
813	30.562680
814	33.452383
815	29.721787
816	34.415509
817	35.607487
818	34.371911
819	34.591018
820	29.102563
821	32.722915
822	24.866751
823	26.850839
824	37.233587
825	34.983295
826	32.911770
827	31.724729
828	41.234145
829	38.535384
830	37.821050
831	38.746992
832	35.413370
833	32.120536
834	35.721317
835	28.351574
836	34.602051
837	30.177191
838	28.609542
839	29.491787
840	32.945370
841	34.907291
842	29.172131
843	36.208491
844	35.615740
845	36.196395
846	30.587315
847	30.542358
848	24.553856
849	25.458924
850	25.912043
851	35.997546
852	35.238542
853	34.266958
854	36.560265
855	34.232453
856	32.684041
857	29.330821
858	19.799430
859	31.546192
860	26.903330
861	20.541624
862	15.382181
863	16.398816
864	18.181281
865	23.893594
866	20.047154
867	23.457316
868	21.415875
869	32.620556
870	36.976686
871	32.625638
872	29.070223
873	30.150107
874	29.665340
875	26.599968
876	24.226532
877	19.778495
878	22.313356
879	25.861501
880	21.982331
881	17.450274
882	23.965337
883	26.746688
884	25.897076
885	27.639177
886	22.601847
887	20.642277
888	21.421621
889	18.848198
890	25.482497
891	27.875850
892	28.656497
893	31.442732
894	31.247130
895	33.250593
896	32.108745
897	31.023111
898	30.731041
899	28.122466
900	30.756707
901	26.607062
902	32.347388
903	31.009128
904	36.090200
905	37.955248
906	34.693707
907	38.312419
908	33.714182
909	34.618127
910	31.180256
911	30.299680
912	28.465363
913	41.166128
914	39.910517
915	29.691481
916	27.675687
917	33.313252
918	33.971028
919	28.943375
920	30.146706
921	29.712574
922	28.835050
923	25.658503
924	31.013709
925	34.501107
926	30.416339
927	34.629162
928	33.744363
929	32.513126
930	32.774939
931	30.209162
932	27.121014
933	25.002913
934	28.680233
935	25.218618
936	34.483122
937	39.469473
938	32.921308
939	31.311638
940	34.174744
941	34.870589
942	31.365930
943	25.614636
944	26.098450
945	27.180928
946	21.890265
947	25.969602
948	24.485974
949	32.565647
950	40.059183
951	39.676860
952	38.916372
953	37.539348
954	39.208972
955	32.180354
956	27.780183
957	37.778757
958	39.303061
959	42.887304
960	35.925227
961	35.603388
962	39.444595
963	37.495675
964	40.196443
965	51.292634
966	44.650622
967	44.064654
968	39.116305
969	45.114468
970	43.011279
971	41.025349
972	45.597532
973	35.945316
974	37.333424
975	31.245527
976	29.613355
977	26.291343
978	26.939426
979	31.616232
980	25.159284
981	28.207049
982	34.572596
983	45.626894
984	38.282619
985	28.571257
986	24.247605
987	25.387248
988	24.971493
989	27.597094
990	25.720586
991	28.184141
992	27.369744
993	31.830083
994	23.006783
995	27.333785
996	28.650821
997	30.042410
998	31.951468
999	29.423938
